layer,mean,std,n
model.layers.19.self_attn.k_proj,-0.027770203429645333,0.03195480650879313,2621440
model.layers.19.self_attn.o_proj,-0.05652291822771076,0.04627457963626027,10485760
model.layers.19.self_attn.q_proj,-0.02981513506013016,0.030441264754931727,10485760
model.layers.19.self_attn.v_proj,-0.029780321702855873,0.024013224249800274,2621440
model.layers.2.mlp.down_proj,-0.09377806783411775,0.09102747174530429,24903680
model.layers.2.mlp.gate_proj,-0.07904291742955281,0.16267566119535562,24903680
model.layers.2.mlp.up_proj,-0.02694390954625784,0.04875471918153834,24903680
model.layers.2.self_attn.k_proj,-0.054419443596270864,0.06015537266242835,2621440
model.layers.2.self_attn.o_proj,-0.05914503881976998,0.04534722548859502,10485760
model.layers.2.self_attn.q_proj,-0.05133322774345288,0.04554780141457986,10485760
model.layers.2.self_attn.v_proj,-0.05251144914291217,0.040503696405385745,2621440
model.layers.20.mlp.down_proj,-0.0456265159401626,0.036509520534023204,24903680
model.layers.20.mlp.gate_proj,-0.061149300563173664,0.0541427498664101,24903680
model.layers.20.mlp.up_proj,-0.08344497430623864,0.06724656572087635,24903680
model.layers.20.self_attn.k_proj,-0.026409898433757916,0.03031861157443616,2621440
model.layers.20.self_attn.o_proj,-0.055544707514764015,0.04359262849484682,10485760
model.layers.20.self_attn.q_proj,-0.029274281786092614,0.03076609710696,10485760
model.layers.20.self_attn.v_proj,-0.028854403153673047,0.023277340105510178,2621440
model.layers.21.mlp.down_proj,-0.05093412903025685,0.04113739950431209,24903680
model.layers.21.mlp.gate_proj,-0.04648949251009311,0.04201516248730869,24903680
model.layers.21.mlp.up_proj,-0.0581389578782699,0.04701007834333172,24903680
model.layers.21.self_attn.k_proj,-0.02619829167952048,0.028068466185736645,2621440
model.layers.21.self_attn.o_proj,-0.05479077602585676,0.043412400134958486,10485760
model.layers.21.self_attn.q_proj,-0.028157070496217785,0.027740510032645733,10485760
model.layers.21.self_attn.v_proj,-0.02764576296794985,0.023315230360981626,2621440
model.layers.22.mlp.down_proj,-0.04612377135467556,0.038861949726408565,24903680
model.layers.22.mlp.gate_proj,-0.07453713969788575,0.07061227009852489,24903680
model.layers.22.mlp.up_proj,-0.10280137052487637,0.08500457483288691,24903680
model.layers.22.self_attn.k_proj,-0.023948423457386524,0.030404302327493814,2621440
model.layers.22.self_attn.o_proj,-0.05608205529124462,0.04510712924385899,10485760
model.layers.22.self_attn.q_proj,-0.02634402340604538,0.02825458536955596,10485760
model.layers.22.self_attn.v_proj,-0.026233300732565114,0.021455991939233855,2621440
model.layers.23.mlp.down_proj,-0.0490956887575617,0.04011953720817158,24903680
model.layers.23.mlp.gate_proj,-0.04928511934742442,0.044998209639363566,24903680
model.layers.23.mlp.up_proj,-0.06209692125240077,0.050776457975658315,24903680
model.layers.23.self_attn.k_proj,-0.02584174801777408,0.03150527639631681,2621440
model.layers.23.self_attn.o_proj,-0.058084150380636856,0.04635092926054585,10485760
model.layers.23.self_attn.q_proj,-0.02765529119119492,0.02971939545395271,10485760
model.layers.23.self_attn.v_proj,-0.026877372916715103,0.023914912638529563,2621440
model.layers.24.mlp.down_proj,-0.038593174930582265,0.03183007801351784,24903680
model.layers.24.mlp.gate_proj,-0.07581181320366388,0.06741388652437223,24903680
model.layers.24.mlp.up_proj,-0.11917856743484184,0.09616125082367967,24903680
model.layers.24.self_attn.k_proj,-0.03432477269816445,0.033791493979497836,2621440
model.layers.24.self_attn.o_proj,-0.05795460007866495,0.04798843297324243,10485760
model.layers.24.self_attn.q_proj,-0.037649019004174986,0.03559384450623768,10485760
model.layers.24.self_attn.v_proj,-0.03849273822597752,0.038877984005714725,2621440
